score,iteration,sift_nOctaveLayers,sift_sigma,min_match_count,sift_contrastThreshold,sift_edgeThreshold,good_matches_threshold,ransac_reproj_threshold
55,33,5,0.41504922085552204,42,0.05118279795390866,8.397255973380092,0.7644884343930672,3.9134581286885584
55,33,7,0.47799490556012975,31,0.06968820669327783,9.35190093818004,0.7354541651075546,6.824817480724949
55,33,6,0.4390221245592345,46,0.021829654461991227,9.344122046734027,0.6716683625146808,6.863674540670981
55,33,6,0.44304326893969254,31,0.05202796665304925,10.989328078934651,0.7220086682563756,6.625108382822976
55,33,4,1.0500927934019764,43,0.048999667300973285,8.09991528172041,0.7371544980673248,5.188677876971518
55,33,3,0.4198699254012403,43,0.04601324700809638,12.065907931094705,0.7663624417430719,3.589704538642231
54,33,7,0.48296615584032054,36,0.06506243239401982,11.829594732032238,0.7072120798681201,5.145714129160006
54,33,5,0.9120891935370768,50,0.05690768984600239,11.665529078345127,0.7323656748548999,6.854019112244366
54,33,5,0.4145380807108306,44,0.03150846602379204,11.619908529275435,0.6516701958208402,5.150461695579855
54,33,6,0.4604107577630594,46,0.06711552670320259,8.22424907590371,0.6077484772090138,5.456017552975223
53,33,5,1.0811446903351447,37,0.04884245936945755,8.405785244416531,0.730334251030101,6.490529849270231
51,33,6,0.45451425838416615,33,0.04764797902857419,12.829050304412965,0.6852120981930313,5.05495284691175
50,33,6,0.678171109871321,44,0.02478420330300187,9.865133288229828,0.7210376739740417,6.887101014174176
49,33,6,0.46480498457040365,50,0.03776180880478592,9.647576551398455,0.6070621903986845,5.321445459591715
48,33,7,0.49368855528758165,49,0.0429212419612683,10.680448295741723,0.7257751659606454,6.137079993861022
47,33,6,0.4628981301538305,39,0.05934713171570126,11.622794968961234,0.715250325634058,4.216844030672213
46,33,5,0.8705072308667483,40,0.03342673141790413,8.999774337697957,0.7098585289023556,6.550530922116861
46,33,7,0.49146537525206724,46,0.029730763840620178,12.627881233727132,0.6844531975164062,5.2129481557484265
46,33,3,0.5848795318031291,35,0.061200520179424886,9.556090889949694,0.7570954219736066,4.383284517158243
44,33,4,1.1897319347882171,30,0.03549256869017754,10.808873158966218,0.702185246334936,6.882196645248667
43,33,6,0.4550596914278738,31,0.06450988796081163,10.447943806227595,0.7913802861359258,3.487004025998267
38,33,6,0.4806737250165585,42,0.06535946287060765,10.862693486978483,0.6130235526471326,5.702489311127611
36,33,3,1.1935086028974524,34,0.028211752302465153,9.567235981249436,0.7181830337354423,5.091548652405322
36,33,7,1.1722580728240133,30,0.03340760448065909,9.598898478719441,0.6859386522580859,4.837131319241049
35,33,5,0.4549949538035108,42,0.03685566096688097,7.628960240444641,0.6185079714095456,4.291423860504901
35,33,5,0.6180652834355532,46,0.04325535879719856,7.331614870428434,0.7528811516633905,5.15748613438131
34,33,5,0.4565100125085782,44,0.06695572937628862,11.156323445370994,0.673101819731704,4.112001171630807
34,33,7,0.9053832853034753,43,0.06200732471800814,12.07867886190008,0.7300196253154201,5.982231165007137
34,33,4,0.40485190550622,47,0.061394663741086486,11.790557023941343,0.7070890446667759,3.515691071261464
34,33,3,1.1335900197840254,45,0.0668408558918046,8.861200571263222,0.6856169795085449,6.506131487282339
33,33,4,1.1192826834286178,30,0.03199595210948783,10.489735829289621,0.6717553627950626,6.924435131604331
33,33,5,0.46567847444470856,47,0.045847281351821534,11.418061039841955,0.6235990302669506,5.8502612631565825
33,33,6,0.49783408001443574,41,0.039282866871773556,10.953695691083595,0.602736179347349,4.148536878164638
32,33,3,0.8921484865409288,50,0.03118551653113342,7.809139713246887,0.6069950450433609,3.7305303787429795
32,33,3,1.1927532285449804,38,0.05979541157868144,12.218792757485613,0.6162283199519505,6.44952539237855
32,33,4,0.41664647949263883,40,0.032109012096229766,8.699540687002969,0.6287023541288524,4.2285950998256165
32,33,4,0.42009327237270755,49,0.054755964072642827,10.941829766531574,0.6740750939270881,3.9827172765138843
31,33,3,1.044197106399924,45,0.06312457751129273,10.712261244458722,0.6653633453321341,3.5128346895874842
31,33,7,0.5135265367391302,41,0.06482609957255561,10.890196754480007,0.7366925719764673,3.2504666873925445
31,33,5,0.5014132187364565,43,0.06461738834390388,9.200611140944961,0.6083442041614453,4.510711440096013
30,33,4,0.49031665418848025,43,0.0666483871642525,11.716072163851067,0.6156871581727501,3.9501641648274246
30,33,3,1.050583484551842,37,0.06609809701938385,11.274742188124616,0.6072310463037515,4.801542784613671
30,33,7,0.5357957926557793,41,0.06360332766564887,9.552303381077337,0.6328277784587779,5.367373134153468
30,33,3,1.0382802293864,41,0.05204345595801586,8.899137920634145,0.6564772431073504,3.491120183825918
30,33,3,0.9847661035289554,48,0.04666244900333076,8.62267093001531,0.6564353061775579,6.600955892675185
30,33,4,1.1624933940687088,50,0.0576978698972109,9.794393860631278,0.7458790304096048,5.707701834380113
29,33,3,0.9545190511588838,48,0.04946205339899049,8.989361758098703,0.6481505315158212,6.49447974010125
29,33,3,0.9627075344548205,37,0.05580125739841227,7.53056106872922,0.7293393755957486,4.510954401280117
29,33,4,0.9632389902197037,43,0.05857347880165467,12.032786252546064,0.6437838792363899,5.497812697986449
29,33,3,0.9209096611390677,42,0.053875215427929224,11.970262102667567,0.6420024193518091,5.626629480147071
